STRUCTURE[;],STRUCTURE_ID,ACTION,COUNTRY,INDICATOR,FREQUENCY,TIME_PERIOD,OBS_VALUE,SCALE,PRECISION,DECIMALS_DISPLAYED,GFS_STO,SECTOR,TRANSFORMATION,UNIT,DERIVATION_TYPE,OVERLAP
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GNLB_S13_POGDP_PT,A,2011,-4.97445738487664,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GNLB_S13_POGDP_PT,A,2012,-3.79536468664971,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GNLB_S13_POGDP_PT,A,2013,-4.24608499069618,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GNLB_S13_POGDP_PT,A,2014,-3.66215935702863,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GNLB_S13_POGDP_PT,A,2015,-2.59452524536018,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GNLB_S13_POGDP_PT,A,2016,-2.38313764677296,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GNLB_S13_POGDP_PT,A,2017,-1.4858956869768,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GNLB_S13_POGDP_PT,A,2018,-0.244846936556598,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GNLB_S13_POGDP_PT,A,2019,-0.733609435173632,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GNLB_S13_POGDP_PT,A,2020,-6.85317268950533,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GNLB_S13_POGDP_PT,A,2021,-1.74528233476402,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GNLB_S13_POGDP_PT,A,2022,-3.43728343638949,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GNLB_S13_POGDP_PT,A,2023,-5.272754412838,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GNLB_S13_POGDP_PT,A,2024,-6.58597312326241,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GNLB_S13_POGDP_PT,A,2025,-6.99221891776415,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GNLB_S13_POGDP_PT,A,2026,-6.69662479466876,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GNLB_S13_POGDP_PT,A,2027,-6.36875433505477,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GNLB_S13_POGDP_PT,A,2028,-5.83881670078922,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GNLB_S13_POGDP_PT,A,2029,-5.50892856570139,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GNLB_S13_POGDP_PT,A,2030,-5.01938555526447,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GPB_S13_POGDP_PT,A,1996,-0.299956617976314,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GPB_S13_POGDP_PT,A,1997,-0.0931274330992161,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GPB_S13_POGDP_PT,A,1998,-0.257494990462489,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GPB_S13_POGDP_PT,A,1999,0.640780169710628,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GPB_S13_POGDP_PT,A,2000,-0.988876674549751,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GPB_S13_POGDP_PT,A,2001,-1.62300224781116,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GPB_S13_POGDP_PT,A,2002,-1.93550342947785,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GPB_S13_POGDP_PT,A,2003,-3.06914788610936,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GPB_S13_POGDP_PT,A,2004,-2.29180617946991,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GPB_S13_POGDP_PT,A,2005,-1.47022062269435,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GPB_S13_POGDP_PT,A,2006,-1.16718782665663,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GPB_S13_POGDP_PT,A,2007,0.294956506883636,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GPB_S13_POGDP_PT,A,2008,-1.48829144139428,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GPB_S13_POGDP_PT,A,2009,-4.79018554218969,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GPB_S13_POGDP_PT,A,2010,-4.93039362685635,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GPB_S13_POGDP_PT,A,2011,-2.4320889468964,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GPB_S13_POGDP_PT,A,2012,-1.11536996329771,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GPB_S13_POGDP_PT,A,2013,-1.70305003610097,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GPB_S13_POGDP_PT,A,2014,-1.69435470431561,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GPB_S13_POGDP_PT,A,2015,-0.843672747283573,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GPB_S13_POGDP_PT,A,2016,-0.678599682887127,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GPB_S13_POGDP_PT,A,2017,0.0750236874735832,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GPB_S13_POGDP_PT,A,2018,1.1793098355149,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GPB_S13_POGDP_PT,A,2019,0.624643247449965,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GPB_S13_POGDP_PT,A,2020,-5.56327932291919,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GPB_S13_POGDP_PT,A,2021,-0.651244940011297,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GPB_S13_POGDP_PT,A,2022,-1.91008923069769,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GPB_S13_POGDP_PT,A,2023,-3.20106106866161,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GPB_S13_POGDP_PT,A,2024,-4.38395683103326,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GPB_S13_POGDP_PT,A,2025,-4.52621824060877,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GPB_S13_POGDP_PT,A,2026,-4.11695105989823,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GPB_S13_POGDP_PT,A,2027,-3.67258622327347,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GPB_S13_POGDP_PT,A,2028,-3.17463153489153,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GPB_S13_POGDP_PT,A,2029,-2.77984739451573,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,POL,GPB_S13_POGDP_PT,A,2030,-2.25417523442815,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G1_S13_POGDP_PT,A,1991,16.5318858320214,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G1_S13_POGDP_PT,A,1992,17.2296405643027,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G1_S13_POGDP_PT,A,1993,18.8747078024655,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G1_S13_POGDP_PT,A,1994,19.6289401925281,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G1_S13_POGDP_PT,A,1995,18.603862232249,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G1_S13_POGDP_PT,A,1996,20.0800281276208,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G1_S13_POGDP_PT,A,1997,20.2094216698324,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G1_S13_POGDP_PT,A,1998,20.4792494550795,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G1_S13_POGDP_PT,A,1999,21.0876407440351,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G1_S13_POGDP_PT,A,2000,20.715431446113,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G1_S13_POGDP_PT,A,2001,19.4097548504288,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G1_S13_POGDP_PT,A,2002,18.1634895862644,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G1_S13_POGDP_PT,A,2003,16.3233274131139,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G1_S13_POGDP_PT,A,2004,16.1251195129343,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G1_S13_POGDP_PT,A,2005,14.9343507499287,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G1_S13_POGDP_PT,A,2006,14.4395777281757,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G1_S13_POGDP_PT,A,2007,16.1349613167991,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G1_S13_POGDP_PT,A,2008,17.5642148587915,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G1_S13_POGDP_PT,A,2009,15.758646601696,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G1_S13_POGDP_PT,A,2010,15.9150196124002,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G1_S13_POGDP_PT,A,2011,17.6222083285233,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G1_S13_POGDP_PT,A,2012,17.1611217891532,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G1_S13_POGDP_PT,A,2013,16.8772286824431,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G1_S13_POGDP_PT,A,2014,17.1744469055941,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G1_S13_POGDP_PT,A,2015,17.2867445064396,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G1_S13_POGDP_PT,A,2016,18.5320381307581,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G1_S13_POGDP_PT,A,2017,18.848078061009,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G1_S13_POGDP_PT,A,2018,17.5562980380327,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G1_S13_POGDP_PT,A,2019,17.7972354326757,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G1_S13_POGDP_PT,A,2020,17.4125069815815,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G1_S13_POGDP_PT,A,2021,16.6766362360457,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G1_S13_POGDP_PT,A,2022,16.1786360581556,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G1_S13_POGDP_PT,A,2023,18.3149518891223,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G1_S13_POGDP_PT,A,2024,18.9928817943301,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G1_S13_POGDP_PT,A,2025,19.933353147264,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G1_S13_POGDP_PT,A,2026,20.0016512158683,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G1_S13_POGDP_PT,A,2027,20.0016512158684,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G1_S13_POGDP_PT,A,2028,20.0187257330195,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G1_S13_POGDP_PT,A,2029,20.0528747673216,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G1_S13_POGDP_PT,A,2030,20.0870238016238,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G63G_S13_POGDP_PT,A,1991,76.35128081175,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G63G_S13_POGDP_PT,A,1992,79.0233738996276,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G63G_S13_POGDP_PT,A,1993,71.1927792950529,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G63G_S13_POGDP_PT,A,1994,70.6913601632692,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G63G_S13_POGDP_PT,A,1995,69.8231414690951,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G63G_S13_POGDP_PT,A,1996,71.2718771239283,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G63G_S13_POGDP_PT,A,1997,70.7867402680851,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G63G_S13_POGDP_PT,A,1998,84.6457700914644,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G63G_S13_POGDP_PT,A,1999,85.319977637221,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G63G_S13_POGDP_PT,A,2000,82.2556818518365,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G63G_S13_POGDP_PT,A,2001,94.470778337933,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G63G_S13_POGDP_PT,A,2002,96.3103588665635,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G63G_S13_POGDP_PT,A,2003,99.1310686755812,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G63G_S13_POGDP_PT,A,2004,95.6913097018651,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G63G_S13_POGDP_PT,A,2005,92.6627534318018,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G63G_S13_POGDP_PT,A,2006,86.5236274250969,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G63G_S13_POGDP_PT,A,2007,87.7886005872246,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G63G_S13_POGDP_PT,A,2008,97.8526231581598,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G63G_S13_POGDP_PT,A,2009,101.689337369296,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G63G_S13_POGDP_PT,A,2010,98.6737152361253,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G63G_S13_POGDP_PT,A,2011,103.129796828634,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G63G_S13_POGDP_PT,A,2012,106.72528756363,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G63G_S13_POGDP_PT,A,2013,98.1853797368735,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G63G_S13_POGDP_PT,A,2014,97.7487779344692,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G63G_S13_POGDP_PT,A,2015,102.16534344419,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G63G_S13_POGDP_PT,A,2016,106.306072686973,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G63G_S13_POGDP_PT,A,2017,107.645514778024,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G63G_S13_POGDP_PT,A,2018,109.372757424101,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G63G_S13_POGDP_PT,A,2019,127.911199037145,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G63G_S13_POGDP_PT,A,2020,148.204800106727,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G63G_S13_POGDP_PT,A,2021,141.72966136734,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G63G_S13_POGDP_PT,A,2022,154.302658811155,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G63G_S13_POGDP_PT,A,2023,172.797834761335,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G63G_S13_POGDP_PT,A,2024,173.507194975664,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G63G_S13_POGDP_PT,A,2025,175.614404683556,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G63G_S13_POGDP_PT,A,2026,176.294397555491,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G63G_S13_POGDP_PT,A,2027,177.017602153083,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G63G_S13_POGDP_PT,A,2028,177.788152577115,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G63G_S13_POGDP_PT,A,2029,178.23000049206,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,G63G_S13_POGDP_PT,A,2030,178.674057646581,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,GNLB_S13_POGDP_PT,A,1991,0.681668506814716,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,GNLB_S13_POGDP_PT,A,1992,2.70140657368381,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,GNLB_S13_POGDP_PT,A,1993,4.35695071758524,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,GNLB_S13_POGDP_PT,A,1994,7.90468591108219,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,GNLB_S13_POGDP_PT,A,1995,4.80352319442427,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,GNLB_S13_POGDP_PT,A,1996,1.98285698499192,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,GNLB_S13_POGDP_PT,A,1997,5.66303609784947,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,GNLB_S13_POGDP_PT,A,1998,2.41393315670642,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,GNLB_S13_POGDP_PT,A,1999,5.20383273085997,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,GNLB_S13_POGDP_PT,A,2000,4.59284676402554,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,GNLB_S13_POGDP_PT,A,2001,1.19659255872912,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,GNLB_S13_POGDP_PT,A,2002,2.23209006922148,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,GNLB_S13_POGDP_PT,A,2003,0.678051635534046,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,GNLB_S13_POGDP_PT,A,2004,2.05976604910638,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,GNLB_S13_POGDP_PT,A,2005,2.55551461104695,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,GNLB_S13_POGDP_PT,A,2006,2.15988931909347,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,GNLB_S13_POGDP_PT,A,2007,7.12021844800367,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,GNLB_S13_POGDP_PT,A,2008,3.58922418886813,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,GNLB_S13_POGDP_PT,A,2009,-0.0937434844292344,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,GNLB_S13_POGDP_PT,A,2010,5.68410596846319,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,GNLB_S13_POGDP_PT,A,2011,7.96174209696668,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,GNLB_S13_POGDP_PT,A,2012,7.33598076727603,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,GNLB_S13_POGDP_PT,A,2013,5.96265822342337,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,GNLB_S13_POGDP_PT,A,2014,4.59960763420999,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,GNLB_S13_POGDP_PT,A,2015,2.85954016909752,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,GNLB_S13_POGDP_PT,A,2016,3.2548784757191,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,GNLB_S13_POGDP_PT,A,2017,5.24351920507164,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,GNLB_S13_POGDP_PT,A,2018,3.68038509413536,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,GNLB_S13_POGDP_PT,A,2019,3.76876751572679,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,GNLB_S13_POGDP_PT,A,2020,-6.73398086176265,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,GNLB_S13_POGDP_PT,A,2021,1.12558101160123,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,GNLB_S13_POGDP_PT,A,2022,1.20827327198105,0,,,,,,,M,OL
